id	predicted
eng_test_4509	0
eng_test_4510	0
eng_test_4511	0
eng_test_4512	1
eng_test_4513	1
eng_test_4514	0
eng_test_4515	1
eng_test_4516	1
eng_test_4517	1
eng_test_4518	1
eng_test_4519	1
eng_test_4520	0
eng_test_4521	1
eng_test_4522	0
eng_test_4523	1
eng_test_4524	0
eng_test_4525	1
eng_test_4526	1
eng_test_4527	1
eng_test_4528	1
eng_test_4529	1
eng_test_4530	0
eng_test_4531	0
eng_test_4532	1
eng_test_4533	0
eng_test_4534	1
eng_test_4535	1
eng_test_4536	1
eng_test_4537	1
eng_test_4538	0
eng_test_4539	1
eng_test_4540	1
eng_test_4541	0
eng_test_4542	1
eng_test_4543	1
eng_test_4544	1
eng_test_4545	0
eng_test_4546	0
eng_test_4547	0
eng_test_4548	1
eng_test_4549	0
eng_test_4550	1
eng_test_4551	0
eng_test_4552	0
eng_test_4553	0
eng_test_4554	1
eng_test_4555	1
eng_test_4556	1
eng_test_4557	0
eng_test_4558	1
eng_test_4559	1
eng_test_4560	0
eng_test_4561	1
eng_test_4562	0
eng_test_4563	1
eng_test_4564	1
eng_test_4565	0
eng_test_4566	1
eng_test_4567	0
eng_test_4568	0
eng_test_4569	1
eng_test_4570	1
eng_test_4571	1
eng_test_4572	1
eng_test_4573	1
eng_test_4574	1
eng_test_4575	0
eng_test_4576	1
eng_test_4577	0
eng_test_4578	0
eng_test_4579	1
eng_test_4580	0
eng_test_4581	0
eng_test_4582	1
eng_test_4583	1
eng_test_4584	1
eng_test_4585	1
eng_test_4586	1
eng_test_4587	0
eng_test_4588	0
eng_test_4589	1
eng_test_4590	1
eng_test_4591	0
eng_test_4592	0
eng_test_4593	0
eng_test_4594	0
eng_test_4595	0
eng_test_4596	0
eng_test_4597	1
eng_test_4598	1
eng_test_4599	0
eng_test_4600	1
eng_test_4601	1
eng_test_4602	1
eng_test_4603	0
eng_test_4604	0
eng_test_4605	1
eng_test_4606	0
eng_test_4607	1
eng_test_4608	1
eng_test_4609	1
eng_test_4610	0
eng_test_4611	1
eng_test_4612	0
eng_test_4613	1
eng_test_4614	0
eng_test_4615	1
eng_test_4616	1
eng_test_4617	1
eng_test_4618	1
eng_test_4619	1
eng_test_4620	0
eng_test_4621	1
eng_test_4622	1
eng_test_4623	1
eng_test_4624	1
eng_test_4625	0
eng_test_4626	0
eng_test_4627	1
eng_test_4628	0
eng_test_4629	1
eng_test_4630	1
eng_test_4631	1
eng_test_4632	1
eng_test_4633	1
eng_test_4634	1
eng_test_4635	1
eng_test_4636	1
eng_test_4637	0
eng_test_4638	0
eng_test_4639	0
eng_test_4640	1
eng_test_4641	0
eng_test_4642	1
eng_test_4643	1
eng_test_4644	0
eng_test_4645	0
eng_test_4646	0
eng_test_4647	1
eng_test_4648	0
eng_test_4649	1
eng_test_4650	1
eng_test_4651	1
eng_test_4652	0
eng_test_4653	0
eng_test_4654	1
eng_test_4655	1
eng_test_4656	1
eng_test_4657	1
eng_test_4658	0
eng_test_4659	0
eng_test_4660	0
eng_test_4661	1
eng_test_4662	0
eng_test_4663	0
eng_test_4664	1
eng_test_4665	1
eng_test_4666	1
eng_test_4667	0
eng_test_4668	0
eng_test_4669	1
eng_test_4670	1
eng_test_4671	1
eng_test_4672	1
eng_test_4673	0
eng_test_4674	1
eng_test_4675	0
eng_test_4676	1
eng_test_4677	0
eng_test_4678	0
eng_test_4679	1
eng_test_4680	0
eng_test_4681	0
eng_test_4682	1
eng_test_4683	1
eng_test_4684	1
eng_test_4685	0
eng_test_4686	1
eng_test_4687	0
eng_test_4688	0
eng_test_4689	1
eng_test_4690	1
eng_test_4691	1
eng_test_4692	1
eng_test_4693	0
eng_test_4694	0
eng_test_4695	0
eng_test_4696	1
eng_test_4697	1
eng_test_4698	0
eng_test_4699	1
eng_test_4700	0
eng_test_4701	1
eng_test_4702	0
eng_test_4703	1
eng_test_4704	1
eng_test_4705	0
eng_test_4706	1
eng_test_4707	0
eng_test_4708	1
eng_test_4709	1
eng_test_4710	0
eng_test_4711	0
eng_test_4712	0
eng_test_4713	1
eng_test_4714	1
eng_test_4715	0
eng_test_4716	1
eng_test_4717	1
eng_test_4718	1
eng_test_4719	1
eng_test_4720	1
eng_test_4721	0
eng_test_4722	1
eng_test_4723	1
eng_test_4724	1
eng_test_4725	0
eng_test_4726	1
eng_test_4727	1
eng_test_4728	1
eng_test_4729	0
eng_test_4730	0
eng_test_4731	0
eng_test_4732	0
eng_test_4733	0
eng_test_4734	0
eng_test_4735	0
eng_test_4736	0
eng_test_4737	0
eng_test_4738	1
eng_test_4739	1
eng_test_4740	1
eng_test_4741	0
eng_test_4742	0
eng_test_4743	0
eng_test_4744	1
eng_test_4745	1
eng_test_4746	1
eng_test_4747	0
eng_test_4748	1
eng_test_4749	0
eng_test_4750	0
eng_test_4751	0
eng_test_4752	0
eng_test_4753	1
eng_test_4754	1
eng_test_4755	1
eng_test_4756	1
eng_test_4757	1
eng_test_4758	0
eng_test_4759	1
eng_test_4760	0
eng_test_4761	0
eng_test_4762	0
eng_test_4763	0
eng_test_4764	1
eng_test_4765	0
eng_test_4766	0
eng_test_4767	0
eng_test_4768	0
eng_test_4769	0
eng_test_4770	1
eng_test_4771	1
eng_test_4772	0
eng_test_4773	0
eng_test_4774	1
eng_test_4775	0
eng_test_4776	0
eng_test_4777	1
eng_test_4778	1
eng_test_4779	1
eng_test_4780	1
eng_test_4781	1
eng_test_4782	0
eng_test_4783	0
eng_test_4784	1
eng_test_4785	1
eng_test_4786	0
eng_test_4787	1
eng_test_4788	0
eng_test_4789	0
eng_test_4790	0
eng_test_4791	1
eng_test_4792	1
eng_test_4793	1
eng_test_4794	0
eng_test_4795	1
eng_test_4796	1
eng_test_4797	1
eng_test_4798	1
eng_test_4799	0
eng_test_4800	0
eng_test_4801	0
eng_test_4802	1
eng_test_4803	0
eng_test_4804	0
eng_test_4805	0
eng_test_4806	1
eng_test_4807	1
eng_test_4808	0
eng_test_4809	0
eng_test_4810	1
eng_test_4811	1
eng_test_4812	0
eng_test_4813	0
eng_test_4814	0
eng_test_4815	0
eng_test_4816	0
eng_test_4817	1
eng_test_4818	0
eng_test_4819	1
eng_test_4820	1
eng_test_4821	1
eng_test_4822	0
eng_test_4823	0
eng_test_4824	1
eng_test_4825	1
eng_test_4826	1
eng_test_4827	0
eng_test_4828	1
eng_test_4829	0
eng_test_4830	1
eng_test_4831	0
eng_test_4832	0
eng_test_4833	1
eng_test_4834	1
eng_test_4835	1
eng_test_4836	1
eng_test_4837	0
eng_test_4838	0
eng_test_4839	0
eng_test_4840	1
eng_test_4841	1
eng_test_4842	1
eng_test_4843	0
eng_test_4844	1
eng_test_4845	0
eng_test_4846	0
eng_test_4847	1
eng_test_4848	0
eng_test_4849	1
eng_test_4850	1
eng_test_4851	0
eng_test_4852	0
eng_test_4853	1
eng_test_4854	1
eng_test_4855	1
eng_test_4856	0
eng_test_4857	0
eng_test_4858	1
eng_test_4859	1
eng_test_4860	0
eng_test_4861	1
eng_test_4862	1
eng_test_4863	1
eng_test_4864	0
eng_test_4865	0
eng_test_4866	1
eng_test_4867	0
eng_test_4868	0
eng_test_4869	0
eng_test_4870	1
eng_test_4871	1
eng_test_4872	1
eng_test_4873	0
eng_test_4874	0
eng_test_4875	0
eng_test_4876	1
eng_test_4877	1
eng_test_4878	1
eng_test_4879	0
eng_test_4880	1
eng_test_4881	1
eng_test_4882	1
eng_test_4883	1
eng_test_4884	1
eng_test_4885	1
eng_test_4886	1
eng_test_4887	1
eng_test_4888	1
eng_test_4889	0
eng_test_4890	1
eng_test_4891	0
eng_test_4892	0
eng_test_4893	1
eng_test_4894	1
eng_test_4895	1
eng_test_4896	1
eng_test_4897	1
eng_test_4898	1
eng_test_4899	1
eng_test_4900	0
eng_test_4901	1
eng_test_4902	1
eng_test_4903	1
eng_test_4904	0
eng_test_4905	1
eng_test_4906	0
eng_test_4907	1
eng_test_4908	1
eng_test_4909	1
eng_test_4910	0
eng_test_4911	0
eng_test_4912	0
eng_test_4913	1
eng_test_4914	1
eng_test_4915	1
eng_test_4916	1
eng_test_4917	0
eng_test_4918	1
eng_test_4919	0
eng_test_4920	0
eng_test_4921	1
eng_test_4922	0
eng_test_4923	0
eng_test_4924	1
eng_test_4925	1
eng_test_4926	1
eng_test_4927	1
eng_test_4928	0
eng_test_4929	1
eng_test_4930	0
eng_test_4931	1
eng_test_4932	1
eng_test_4933	0
eng_test_4934	1
eng_test_4935	1
eng_test_4936	0
eng_test_4937	1
eng_test_4938	1
eng_test_4939	0
eng_test_4940	1
eng_test_4941	1
eng_test_4942	0
eng_test_4943	1
eng_test_4944	0
eng_test_4945	0
eng_test_4946	1
eng_test_4947	1
eng_test_4948	0
eng_test_4949	0
eng_test_4950	1
eng_test_4951	0
eng_test_4952	0
eng_test_4953	1
eng_test_4954	1
eng_test_4955	1
eng_test_4956	1
eng_test_4957	0
eng_test_4958	1
eng_test_4959	0
eng_test_4960	0
eng_test_4961	0
eng_test_4962	1
eng_test_4963	1
eng_test_4964	1
eng_test_4965	0
eng_test_4966	1
eng_test_4967	1
eng_test_4968	1
eng_test_4969	0
eng_test_4970	1
eng_test_4971	0
eng_test_4972	1
eng_test_4973	1
eng_test_4974	1
eng_test_4975	0
eng_test_4976	1
eng_test_4977	1
eng_test_4978	0
eng_test_4979	1
eng_test_4980	1
eng_test_4981	1
eng_test_4982	0
eng_test_4983	1
eng_test_4984	1
eng_test_4985	1
eng_test_4986	1
eng_test_4987	1
eng_test_4988	1
eng_test_4989	1
eng_test_4990	0
eng_test_4991	0
eng_test_4992	1
eng_test_4993	0
eng_test_4994	1
eng_test_4995	0
eng_test_4996	0
eng_test_4997	0
eng_test_4998	1
eng_test_4999	1
eng_test_5000	1
eng_test_5001	1
eng_test_5002	0
eng_test_5003	0
eng_test_5004	0
eng_test_5005	0
eng_test_5006	1
eng_test_5007	1
eng_test_5008	0
eng_test_5009	1
eng_test_5010	1
eng_test_5011	1
eng_test_5012	1
eng_test_5013	1
eng_test_5014	1
eng_test_5015	1
eng_test_5016	1
eng_test_5017	1
eng_test_5018	1
eng_test_5019	0
eng_test_5020	1
eng_test_5021	0
eng_test_5022	1
eng_test_5023	1
eng_test_5024	0
eng_test_5025	0
eng_test_5026	1
eng_test_5027	0
eng_test_5028	0
eng_test_5029	1
eng_test_5030	0
eng_test_5031	1
eng_test_5032	0
eng_test_5033	1
eng_test_5034	1
eng_test_5035	1
eng_test_5036	1
eng_test_5037	0
eng_test_5038	0
eng_test_5039	1
eng_test_5040	0
eng_test_5041	1
eng_test_5042	1
eng_test_5043	1
eng_test_5044	1
eng_test_5045	1
eng_test_5046	1
eng_test_5047	0
eng_test_5048	1
eng_test_5049	1
eng_test_5050	1
eng_test_5051	0
eng_test_5052	1
eng_test_5053	0
eng_test_5054	0
eng_test_5055	0
eng_test_5056	0
eng_test_5057	1
eng_test_5058	0
eng_test_5059	1
eng_test_5060	1
eng_test_5061	1
eng_test_5062	1
eng_test_5063	0
eng_test_5064	1
eng_test_5065	1
eng_test_5066	0
eng_test_5067	0
eng_test_5068	1
eng_test_5069	1
eng_test_5070	1
eng_test_5071	0
eng_test_5072	0
eng_test_5073	0
eng_test_5074	0
eng_test_5075	0
eng_test_5076	1
eng_test_5077	1
eng_test_5078	1
eng_test_5079	1
eng_test_5080	0
eng_test_5081	1
eng_test_5082	1
eng_test_5083	0
eng_test_5084	0
eng_test_5085	0
eng_test_5086	1
eng_test_5087	1
eng_test_5088	0
eng_test_5089	0
eng_test_5090	1
eng_test_5091	1
eng_test_5092	1
eng_test_5093	0
eng_test_5094	0
eng_test_5095	0
eng_test_5096	1
eng_test_5097	1
eng_test_5098	0
eng_test_5099	1
eng_test_5100	0
eng_test_5101	1
eng_test_5102	1
eng_test_5103	1
eng_test_5104	1
eng_test_5105	1
eng_test_5106	1
eng_test_5107	1
eng_test_5108	0
eng_test_5109	1
eng_test_5110	1
eng_test_5111	0
eng_test_5112	1
eng_test_5113	1
eng_test_5114	1
eng_test_5115	0
eng_test_5116	0
eng_test_5117	1
eng_test_5118	0
eng_test_5119	0
eng_test_5120	1
eng_test_5121	1
eng_test_5122	1
eng_test_5123	1
eng_test_5124	0
eng_test_5125	0
eng_test_5126	1
eng_test_5127	0
eng_test_5128	1
eng_test_5129	0
eng_test_5130	0
eng_test_5131	0
eng_test_5132	0
eng_test_5133	0
eng_test_5134	1
eng_test_5135	1
eng_test_5136	1
eng_test_5137	0
eng_test_5138	1
eng_test_5139	1
eng_test_5140	0
eng_test_5141	1
eng_test_5142	1
eng_test_5143	0
eng_test_5144	0
eng_test_5145	0
eng_test_5146	0
eng_test_5147	0
eng_test_5148	0
eng_test_5149	0
eng_test_5150	0
eng_test_5151	0
eng_test_5152	0
eng_test_5153	0
eng_test_5154	0
eng_test_5155	0
eng_test_5156	0
eng_test_5157	0
eng_test_5158	1
eng_test_5159	0
eng_test_5160	0
eng_test_5161	0
eng_test_5162	0
eng_test_5163	0
eng_test_5164	0
eng_test_5165	0
eng_test_5166	0
eng_test_5167	0
eng_test_5168	0
eng_test_5169	0
eng_test_5170	0
eng_test_5171	0
eng_test_5172	0
eng_test_5173	0
eng_test_5174	0
eng_test_5175	0
eng_test_5176	0
eng_test_5177	0
eng_test_5178	0
eng_test_5179	0
eng_test_5180	0
eng_test_5181	0
eng_test_5182	0
eng_test_5183	0
eng_test_5184	0
eng_test_5185	0
eng_test_5186	0
eng_test_5187	0
eng_test_5188	0
eng_test_5189	0
eng_test_5190	0
eng_test_5191	0
eng_test_5192	0
eng_test_5193	0
eng_test_5194	0
eng_test_5195	0
eng_test_5196	0
eng_test_5197	0
eng_test_5198	0
eng_test_5199	0
eng_test_5200	0
eng_test_5201	0
eng_test_5202	0
eng_test_5203	0
eng_test_5204	0
eng_test_5205	0
eng_test_5206	0
eng_test_5207	0
eng_test_5208	0
eng_test_5209	0
eng_test_5210	0
eng_test_5211	0
eng_test_5212	0
eng_test_5213	0
eng_test_5214	0
eng_test_5215	0
eng_test_5216	0
eng_test_5217	0
eng_test_5218	0
eng_test_5219	0
eng_test_5220	0
eng_test_5221	0
eng_test_5222	0
eng_test_5223	0
eng_test_5224	0
eng_test_5225	0
eng_test_5226	0
eng_test_5227	0
eng_test_5228	1
eng_test_5229	1
eng_test_5230	0
eng_test_5231	0
eng_test_5232	0
eng_test_5233	0
eng_test_5234	0
eng_test_5235	0
eng_test_5236	0
eng_test_5237	0
eng_test_5238	0
eng_test_5239	0
eng_test_5240	0
eng_test_5241	0
eng_test_5242	0
eng_test_5243	0
eng_test_5244	0
eng_test_5245	0
eng_test_5246	0
eng_test_5247	0
eng_test_5248	0
eng_test_5249	0
eng_test_5250	0
eng_test_5251	0
eng_test_5252	0
eng_test_5253	0
eng_test_5254	0
eng_test_5255	0
eng_test_5256	0
eng_test_5257	0
eng_test_5258	0
eng_test_5259	0
eng_test_5260	0
eng_test_5261	1
eng_test_5262	0
eng_test_5263	1
eng_test_5264	0
eng_test_5265	0
eng_test_5266	0
eng_test_5267	0
eng_test_5268	0
eng_test_5269	0
eng_test_5270	0
eng_test_5271	0
eng_test_5272	1
eng_test_5273	0
eng_test_5274	1
eng_test_5275	0
eng_test_5276	0
eng_test_5277	0
eng_test_5278	0
eng_test_5279	0
eng_test_5280	0
eng_test_5281	0
eng_test_5282	0
eng_test_5283	0
eng_test_5284	0
eng_test_5285	1
eng_test_5286	0
eng_test_5287	0
eng_test_5288	0
eng_test_5289	0
eng_test_5290	0
eng_test_5291	0
eng_test_5292	0
eng_test_5293	0
eng_test_5294	0
eng_test_5295	0
eng_test_5296	0
eng_test_5297	0
eng_test_5298	0
eng_test_5299	0
eng_test_5300	0
eng_test_5301	0
eng_test_5302	0
eng_test_5303	0
eng_test_5304	0
eng_test_5305	0
eng_test_5306	0
eng_test_5307	0
eng_test_5308	0
eng_test_5309	0
eng_test_5310	0
eng_test_5311	0
eng_test_5312	0
eng_test_5313	0
eng_test_5314	0
eng_test_5315	0
eng_test_5316	0
eng_test_5317	0
eng_test_5318	0
eng_test_5319	0
eng_test_5320	0
eng_test_5321	0
eng_test_5322	0
eng_test_5323	0
eng_test_5324	0
eng_test_5325	0
eng_test_5326	0
eng_test_5327	0
eng_test_5328	0
eng_test_5329	0
eng_test_5330	1
eng_test_5331	0
eng_test_5332	0
eng_test_5333	0
eng_test_5334	0
eng_test_5335	0
eng_test_5336	0
eng_test_5337	0
eng_test_5338	0
eng_test_5339	0
eng_test_5340	0
eng_test_5341	0
eng_test_5342	1
eng_test_5343	0
eng_test_5344	0
eng_test_5345	0
eng_test_5346	0
eng_test_5347	0
eng_test_5348	0
eng_test_5349	0
eng_test_5350	0
eng_test_5351	0
eng_test_5352	0
eng_test_5353	0
eng_test_5354	0
eng_test_5355	0
eng_test_5356	0
eng_test_5357	0
eng_test_5358	0
eng_test_5359	0
eng_test_5360	0
eng_test_5361	0
eng_test_5362	0
eng_test_5363	0
eng_test_5364	0
eng_test_5365	0
eng_test_5366	0
eng_test_5367	0
eng_test_5368	0
eng_test_5369	0
eng_test_5370	0
eng_test_5371	0
eng_test_5372	0
eng_test_5373	0
eng_test_5374	0
eng_test_5375	0
eng_test_5376	0
eng_test_5377	0
eng_test_5378	0
eng_test_5379	0
eng_test_5380	0
eng_test_5381	0
eng_test_5382	0
eng_test_5383	0
eng_test_5384	0
eng_test_5385	0
eng_test_5386	0
eng_test_5387	0
eng_test_5388	0
eng_test_5389	0
eng_test_5390	0
eng_test_5391	0
eng_test_5392	0
eng_test_5393	0
eng_test_5394	0
eng_test_5395	0
eng_test_5396	0
eng_test_5397	0
eng_test_5398	0
eng_test_5399	0
eng_test_5400	0
eng_test_5401	0
eng_test_5402	0
eng_test_5403	0
eng_test_5404	0
eng_test_5405	0
eng_test_5406	0
eng_test_5407	0
eng_test_5408	0
eng_test_5409	0
eng_test_5410	0
eng_test_5411	0
eng_test_5412	0
eng_test_5413	0
eng_test_5414	0
eng_test_5415	0
eng_test_5416	0
eng_test_5417	1
eng_test_5418	0
eng_test_5419	0
eng_test_5420	0
eng_test_5421	0
eng_test_5422	0
eng_test_5423	0
eng_test_5424	0
eng_test_5425	0
eng_test_5426	0
eng_test_5427	0
eng_test_5428	1
eng_test_5429	0
eng_test_5430	0
eng_test_5431	0
eng_test_5432	0
eng_test_5433	0
eng_test_5434	0
eng_test_5435	0
eng_test_5436	0
eng_test_5437	0
eng_test_5438	0
eng_test_5439	0
eng_test_5440	0
eng_test_5441	0
eng_test_5442	0
eng_test_5443	0
eng_test_5444	0
eng_test_5445	0
eng_test_5446	0
eng_test_5447	0
eng_test_5448	1
eng_test_5449	0
eng_test_5450	0
eng_test_5451	0
eng_test_5452	0
eng_test_5453	0
eng_test_5454	1
eng_test_5455	0
eng_test_5456	0
eng_test_5457	0
eng_test_5458	0
eng_test_5459	0
eng_test_5460	0
eng_test_5461	0
eng_test_5462	0
eng_test_5463	0
eng_test_5464	0
eng_test_5465	0
eng_test_5466	0
eng_test_5467	1
eng_test_5468	1
eng_test_5469	0
eng_test_5470	0
eng_test_5471	0
eng_test_5472	0
eng_test_5473	0
eng_test_5474	0
eng_test_5475	0
eng_test_5476	0
eng_test_5477	0
eng_test_5478	0
eng_test_5479	0
eng_test_5480	0
eng_test_5481	0
eng_test_5482	0
eng_test_5483	0
eng_test_5484	0
eng_test_5485	0
eng_test_5486	0
eng_test_5487	0
eng_test_5488	0
eng_test_5489	0
eng_test_5490	0
eng_test_5491	0
eng_test_5492	0
eng_test_5493	0
eng_test_5494	0
eng_test_5495	0
eng_test_5496	0
eng_test_5497	0
eng_test_5498	0
eng_test_5499	0
eng_test_5500	0
eng_test_5501	0
eng_test_5502	1
eng_test_5503	0
eng_test_5504	0
eng_test_5505	0
eng_test_5506	0
eng_test_5507	0
eng_test_5508	0
eng_test_5509	0
eng_test_5510	0
eng_test_5511	0
eng_test_5512	0
eng_test_5513	0
eng_test_5514	0
eng_test_5515	0
eng_test_5516	0
eng_test_5517	0
eng_test_5518	0
eng_test_5519	0
eng_test_5520	0
eng_test_5521	0
eng_test_5522	0
eng_test_5523	0
eng_test_5524	0
eng_test_5525	0
eng_test_5526	0
eng_test_5527	0
eng_test_5528	0
eng_test_5529	0
eng_test_5530	0
eng_test_5531	0
eng_test_5532	0
eng_test_5533	0
eng_test_5534	0
eng_test_5535	0
eng_test_5536	1
eng_test_5537	0
eng_test_5538	0
eng_test_5539	0
eng_test_5540	0
eng_test_5541	0
eng_test_5542	0
eng_test_5543	0
eng_test_5544	0
eng_test_5545	0
eng_test_5546	0
eng_test_5547	0
eng_test_5548	0
eng_test_5549	0
eng_test_5550	0
eng_test_5551	0
eng_test_5552	1
eng_test_5553	0
eng_test_5554	0
eng_test_5555	0
eng_test_5556	0
eng_test_5557	0
eng_test_5558	0
eng_test_5559	1
eng_test_5560	0
eng_test_5561	0
eng_test_5562	0
eng_test_5563	0
eng_test_5564	0
eng_test_5565	1
eng_test_5566	0
eng_test_5567	0
eng_test_5568	0
eng_test_5569	0
eng_test_5570	0
eng_test_5571	0
eng_test_5572	0
eng_test_5573	0
eng_test_5574	0
eng_test_5575	0
eng_test_5576	0
eng_test_5577	0
eng_test_5578	0
eng_test_5579	0
eng_test_5580	0
eng_test_5581	0
eng_test_5582	0
eng_test_5583	0
eng_test_5584	0
eng_test_5585	0
eng_test_5586	0
eng_test_5587	0
eng_test_5588	0
eng_test_5589	0
eng_test_5590	0
eng_test_5591	0
eng_test_5592	0
eng_test_5593	0
eng_test_5594	0
eng_test_5595	0
eng_test_5596	0
eng_test_5597	0
eng_test_5598	0
eng_test_5599	0
eng_test_5600	0
eng_test_5601	1
eng_test_5602	0
eng_test_5603	1
eng_test_5604	0
eng_test_5605	0
eng_test_5606	0
eng_test_5607	0
eng_test_5608	0
eng_test_5609	0
eng_test_5610	0
eng_test_5611	0
eng_test_5612	0
eng_test_5613	0
eng_test_5614	0
eng_test_5615	0
eng_test_5616	0
eng_test_5617	0
eng_test_5618	0
eng_test_5619	0
eng_test_5620	0
eng_test_5621	0
eng_test_5622	0
eng_test_5623	0
eng_test_5624	0
eng_test_5625	0
eng_test_5626	0
eng_test_5627	0
eng_test_5628	0
eng_test_5629	0
eng_test_5630	0
eng_test_5631	0
eng_test_5632	0
eng_test_5633	0
eng_test_5634	0
eng_test_5635	0
eng_test_5636	0
eng_test_5637	0
eng_test_5638	0
eng_test_5639	0
eng_test_5640	0
eng_test_5641	0
eng_test_5642	0
eng_test_5643	0
eng_test_5644	1
eng_test_5645	0
eng_test_5646	0
eng_test_5647	0
eng_test_5648	0
eng_test_5649	0
eng_test_5650	0
eng_test_5651	0
eng_test_5652	0
eng_test_5653	0
eng_test_5654	0
eng_test_5655	0
eng_test_5656	0
eng_test_5657	0
eng_test_5658	0
eng_test_5659	0
eng_test_5660	0
eng_test_5661	0
eng_test_5662	0
eng_test_5663	0
eng_test_5664	0
eng_test_5665	1
eng_test_5666	0
eng_test_5667	0
eng_test_5668	0
eng_test_5669	0
eng_test_5670	0
eng_test_5671	0
eng_test_5672	0
eng_test_5673	0
eng_test_5674	0
eng_test_5675	0
eng_test_5676	0
eng_test_5677	0
eng_test_5678	0
eng_test_5679	0
eng_test_5680	0
eng_test_5681	0
eng_test_5682	1
eng_test_5683	0
eng_test_5684	0
eng_test_5685	0
eng_test_5686	0
eng_test_5687	0
eng_test_5688	0
eng_test_5689	0
eng_test_5690	0
eng_test_5691	0
eng_test_5692	0
eng_test_5693	0
eng_test_5694	0
eng_test_5695	0
eng_test_5696	0
eng_test_5697	0
eng_test_5698	0
eng_test_5699	0
eng_test_5700	0
eng_test_5701	0
eng_test_5702	0
eng_test_5703	0
eng_test_5704	0
eng_test_5705	0
eng_test_5706	0
eng_test_5707	0
eng_test_5708	0
eng_test_5709	0
eng_test_5710	0
eng_test_5711	0
eng_test_5712	0
eng_test_5713	0
eng_test_5714	0
eng_test_5715	0
eng_test_5716	0
eng_test_5717	0
eng_test_5718	0
eng_test_5719	0
eng_test_5720	0
eng_test_5721	0
eng_test_5722	0
eng_test_5723	0
eng_test_5724	0
eng_test_5725	0
eng_test_5726	0
eng_test_5727	0
eng_test_5728	0
eng_test_5729	0
eng_test_5730	0
eng_test_5731	0
eng_test_5732	0
eng_test_5733	0
eng_test_5734	0
eng_test_5735	0
eng_test_5736	0
eng_test_5737	0
eng_test_5738	0
eng_test_5739	0
eng_test_5740	0
eng_test_5741	0
eng_test_5742	0
eng_test_5743	0
eng_test_5744	0
eng_test_5745	0
eng_test_5746	1
eng_test_5747	0
eng_test_5748	1
eng_test_5749	0
eng_test_5750	0
eng_test_5751	0
eng_test_5752	0
eng_test_5753	0
eng_test_5754	0
eng_test_5755	1
eng_test_5756	0
eng_test_5757	0
eng_test_5758	0
eng_test_5759	0
eng_test_5760	0
eng_test_5761	0
eng_test_5762	0
eng_test_5763	1
eng_test_5764	0
eng_test_5765	0
eng_test_5766	0
eng_test_5767	0
eng_test_5768	0
eng_test_5769	0
eng_test_5770	0
eng_test_5771	0
eng_test_5772	0
eng_test_5773	0
eng_test_5774	0
eng_test_5775	0
eng_test_5776	0
eng_test_5777	0
eng_test_5778	0
eng_test_5779	1
eng_test_5780	0
eng_test_5781	0
eng_test_5782	0
eng_test_5783	0
eng_test_5784	0
eng_test_5785	0
eng_test_5786	1
eng_test_5787	0
eng_test_5788	0
eng_test_5789	0
eng_test_5790	0
eng_test_5791	0
eng_test_5792	0
eng_test_5793	0
eng_test_5794	0
eng_test_5795	0
eng_test_5796	0
eng_test_5797	0
eng_test_5798	0
eng_test_5799	0
eng_test_5800	0
eng_test_5801	0
eng_test_5802	0
eng_test_5803	0
eng_test_5804	0
eng_test_5805	0
eng_test_5806	0
eng_test_5807	0
eng_test_5808	0
eng_test_5809	0
eng_test_5810	0
eng_test_5811	0
eng_test_5812	0
eng_test_5813	0
eng_test_5814	0
eng_test_5815	0
eng_test_5816	0
eng_test_5817	0
eng_test_5818	0
eng_test_5819	0
eng_test_5820	0
eng_test_5821	0
eng_test_5822	0
eng_test_5823	0
eng_test_5824	0
eng_test_5825	0
eng_test_5826	0
eng_test_5827	0
eng_test_5828	0
eng_test_5829	0
eng_test_5830	0
eng_test_5831	0
eng_test_5832	0
eng_test_5833	0
eng_test_5834	0
eng_test_5835	0
eng_test_5836	0
eng_test_5837	1
eng_test_5838	0
eng_test_5839	0
eng_test_5840	0
eng_test_5841	0
eng_test_5842	0
eng_test_5843	0
eng_test_5844	0
eng_test_5845	0
eng_test_5846	0
eng_test_5847	0
eng_test_5848	0
eng_test_5849	0
eng_test_5850	0
eng_test_5851	0
eng_test_5852	0
eng_test_5853	0
eng_test_5854	0
eng_test_5855	0
eng_test_5856	0
eng_test_5857	0
eng_test_5858	0
eng_test_5859	0
eng_test_5860	1
eng_test_5861	0
eng_test_5862	0
eng_test_5863	0
eng_test_5864	0
eng_test_5865	0
eng_test_5866	0
eng_test_5867	0
eng_test_5868	0
eng_test_5869	0
eng_test_5870	0
eng_test_5871	0
eng_test_5872	0
eng_test_5873	0
eng_test_5874	0
eng_test_5875	0
eng_test_5876	0
eng_test_5877	0
eng_test_5878	0
eng_test_5879	0
eng_test_5880	0
eng_test_5881	0
eng_test_5882	0
eng_test_5883	0
eng_test_5884	0
eng_test_5885	0
eng_test_5886	0
eng_test_5887	0
eng_test_5888	0
eng_test_5889	0
eng_test_5890	0
eng_test_5891	0
eng_test_5892	0
eng_test_5893	0
eng_test_5894	0
eng_test_5895	1
eng_test_5896	0
eng_test_5897	0
eng_test_5898	0
eng_test_5899	0
eng_test_5900	0
eng_test_5901	0
eng_test_5902	0
eng_test_5903	0
eng_test_5904	0
eng_test_5905	1
eng_test_5906	0
eng_test_5907	0
